AgendaItemID,MeetingDate,ProjectTitle,LocationName,Location,Latitude,Longitude,CoordinateType,GeocodeConfidence,GeocodeSource,GeocoderDisplayName,EvidenceStatus,EvidenceReason,EvidenceSnippet,Document_Link
111,2022-02-02,CN 2022-04 Broadway Avenue East Utilities Extension Project (UEP) Design and Permitting Services,Broadway Avenue East UEP,"Broadway Avenue East, Estero, FL",26.442,-81.8054,representative_linear_or_area_point,0.9,curated_seed,,supported,exact_or_alias,"CN 2022-04 Broadway Avenue East Utilities Extension Project (UEP) Design and Permitting Services. Action: Approved the consultants ranking for Broadway Avenue East Utilities Extension Project (UEP) as follows: Number 1 - Tetra Tech, Inc.; Number 2 - Johnson Engineering, Inc.; Number 3 - CW3 Engineering, Inc.; Number 4 - JR Evans Engineering, P.A., and authorize staff to negotiate a contract with the Number 1 ranked firm, Tetra Tech, Inc. to provide professional consulting services for the Bro...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/02022022%20minutes.pdf
230,2022-03-16,Sandy Lane & Broadway East Bicycle/Pedestrian Improvements Design and Permitting Services (CN 2022-02) Contract,Broadway Avenue East UEP,"Broadway Avenue East, Estero, FL",26.442,-81.8054,representative_linear_or_area_point,0.9,curated_seed,,supported,exact_or_alias,"Sandy Lane & Broadway East Bicycle/Pedestrian Improvements Design and Permitting Services (CN 2022-02) Contract. Action: Approved the contract with Atkins North America to provide design and permitting services for the Sandy Lane and Broadway East Bicycle/Pedestrian Improvements Project in the amount of $671,513.25, approve a contingency fund amount of $67,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manage...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/03162022%20minutes.pdf
924,2025-10-01,Approval of FDEP Grant L0187 for Estero Broadway Ave East Phase 1 Project,Broadway Avenue East UEP,"Broadway Avenue East, Estero, FL",26.442,-81.8054,representative_linear_or_area_point,0.9,curated_seed,,supported,exact_or_alias,"Approval of FDEP Grant L0187 for Estero Broadway Ave East Phase 1 Project. Action: Approved the Florida DEP Standard Grant Agreement for the Estero Broadway Avenue East Phase 1 project (Agreement Number L0187), and to authorize the Village Manager or designee to execute all related documents",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/10012025.pdf
741,2017-08-02,"Questions or Comments: Vice Mayor Ribble and Councilmember Errington. It was noted that the Village went out for bids, none were received, and the issue requires immediate attention",Broadway Avenue West UEP,"Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,representative_linear_or_area_point,0.7,nominatim,"Broadway Avenue West, Breckenridge, Cranbrook Harbor, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Questions or Comments: Vice Mayor Ribble and Councilmember Errington. It was noted that the Village went out for bids, none were received, and the issue requires immediate attention. Action: Adopted Resolution No. 2017-23 Authorizing the Waiving of Competitive Bidding Procedures and Authorizing the Village Manager to Execute a Contract for Emergency Replacement of the Culvert, Abutments, and Related Ditching for the Stonnwater Conveyance System under Broadway Avenue West, near US 41, with a C...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/080217%20Council%20Meeting%20Approved%20Minutes.pdf
110,2022-02-02,CN 2022-03 Broadway West UEP Design and Permitting Services,Broadway Avenue West UEP,"Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,representative_linear_or_area_point,0.7,nominatim,"Broadway Avenue West, Breckenridge, Cranbrook Harbor, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"CN 2022-03 Broadway West UEP Design and Permitting Services. Action: Approved the consultants ranking for Broadway Avenue West Utilities Extension Project (UEP) as follows: Number 1 - Johnson Engineering, Inc.; Number 2 - Tetra Tech, Inc.; Number 3 - CW3 Engineering, Inc.; Number 4 - JR Evans Engineering, P.A., and authorize staff to negotiate a contract with the Number 1 ranked firm, Johnson Engineering, Inc. to provide professional consulting services for the Broadway Avenue West Utilities...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/02022022%20minutes.pdf
450,2022-05-18,"Broadway Ave. West Utility Extension Project Design and Permitting Contract - Johnson Engineering, Inc",Broadway Avenue West UEP,"Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,representative_linear_or_area_point,0.7,nominatim,"Broadway Avenue West, Breckenridge, Cranbrook Harbor, Estero, Lee County, Florida, 33928, United States",supported,exact_or_alias,"Broadway Ave. West Utility Extension Project Design and Permitting Contract - Johnson Engineering, Inc. Action: Approved the contract with Johnson Engineering, Inc. to provide design and permitting services Broadway Ave. West UEP in the amount of $1,060,763, approve a contingency fund amount of $106,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract with Johnson Engineering, Inc.,...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05182022%20minutes.pdf
990,2023-10-18,2024-2025 State Legislative Priorities,Broadway Avenue West UEP,"Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,representative_linear_or_area_point,0.7,nominatim,"Broadway Avenue West, Breckenridge, Cranbrook Harbor, Estero, Lee County, Florida, 33928, United States",supported,tokens:broadway,2024-2025 State Legislative Priorities. Action: Approved the Fiscal Year 2024-2025 Village of Estero legislative priorities to include. 1. Highlands Ave. Septic-to-Sewer 2. Sunny Groves UEP 3. Estero Bay Village UEP 4. Cypress Bend UEP 5. Broadway Ave. West Improvements 6. River Oaks Preserve,https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/10182023%20minutes.pdf
1368,2019-12-04,1) Approved consultants ranking for Via Coconut Point Landscape Improvements as follows: 1,Coconut Point,"Coconut Point, Estero, FL",26.4038818,-81.8077365,representative_area_point,0.7,nominatim,"Coconut Point, Coconut Road, Spring Run, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"1) Approved consultants ranking for Via Coconut Point Landscape Improvements as follows: 1. Kimley-Hom and Associates, Inc.; 2. J.R. Evans Engineering, Inc.; 3. Q. Grady Minor & Associates, Inc.; 4. Agnoli Barber & Bmndage, Inc. 2) Authorized the Village Manager to execute the attached contract on behalf of the Village Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/20191204%20Council%20Meeting%20Approved%20Minutes.pdf
53,2022-01-19,Sandy Lane and Via Coconut Point Bridge Rehabilitation - RFB 2021-04stero Parkway Landscape Maintenance Contract,Coconut Point,"Coconut Point, Estero, FL",26.4038818,-81.8077365,representative_area_point,0.7,nominatim,"Coconut Point, Coconut Road, Spring Run, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Sandy Lane and Via Coconut Point Bridge Rehabilitation - RFB 2021-04stero Parkway Landscape Maintenance Contract. Action: Approved award of Request for Bid No. RFB 2021-04, Sandy Lane and Via Coconut Point Bridge Rehabilitation to Thomas Marine Construction, Inc. to perform the rehabilitation work at a cost of $349,851, approve a contingency fund amount of $35,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Ma...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/01192022%20minutes.pdf
726,2017-07-26,Approved second reading and adopt Ordinance No. 2017-02 Approving Zoning and DRI Developme,Coconut Point,"Coconut Point, Estero, FL",26.4038818,-81.8077365,representative_area_point,0.7,nominatim,"Coconut Point, Coconut Road, Spring Run, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Approved second reading and adopt Ordinance No. 2017-02 Approving Zoning and DRI Development Order Amendments for the Coconut Point Mixed Use Planned Development and Development of Regional Impact for Property Bounded by US 41 on the West, Williams Road on the North, Seminole Gulf Railroad Right-of-Way on the East and the Southern Boundary for the Village of Estero Limits, subject to all conditions and revisions, as stated in the ordinance. The conditions and deviations include, but are not l...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/072617%20Zoning%20and%20DRI%20Development%20Order%20Hearing%20Approved%20Minutes.pdf
1060,2021-11-03,Via Coconut Point & Williams Road Roundabout Landscaping & Irrigation - RFB 2021-03,Coconut Point,"Coconut Point, Estero, FL",26.4038818,-81.8077365,representative_area_point,0.7,nominatim,"Coconut Point, Coconut Road, Spring Run, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Via Coconut Point & Williams Road Roundabout Landscaping & Irrigation - RFB 2021-03. Action: Approved the award of Request for Bids No. RFB 2021-03, Via Coconut Point & Williams Road Roundabout Landscaping & Irrigation for the Village of Estero to O'Donnell Landscapes, Inc. to provide landscaping and irrigation work at a cost of $120,181, approve a contingency fund amount of $12,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, authorize...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/11032021%20minutes.pdf
395,2022-05-04,Via Coconut Point and Williams Road Sidewalks,Coconut Point,"Coconut Point, Estero, FL",26.4038818,-81.8077365,representative_area_point,0.7,nominatim,"Coconut Point, Coconut Road, Spring Run, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Via Coconut Point and Williams Road Sidewalks. Action: Approved Misc. Contractor Services contract EC 2019-59 STA 08 with Cougar Contracting, LLC for $52,815 for the repair of sidewalks along Via Coconut Point and Williams Road, approve a contingency fund amount of $5,300 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/05042022%20minutes.pdf
1039,2016-11-02,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS",Coconut Road,"Coconut Road, Estero, FL",26.3980991,-81.8099138,representative_linear_or_area_point,0.7,nominatim,"Coconut Road, Residences at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS. Action: Approved the agenda as amended: changing agenda item 5 from Public Hearings to the topic of Coconut Road, renumbering agenda items 8 through 12, moving Workshop Items after Village Manager's Report",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/110216%20Council%20Meeting%20Approved%20Minutes.pdf
1375,2020-01-08,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS",Coconut Road,"Coconut Road, Estero, FL",26.3980991,-81.8099138,representative_linear_or_area_point,0.7,nominatim,"Coconut Road, Residences at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS. Action: Approved the agenda as revised: Continue until January 22, 2020, 9:30 a.m., Agenda Item 9 (a) Ordinance No. 2019-30 Annexing Property Located at 4528, 4406 and 4410 Coconut Road, Lee County, Florida. Village Council Meeting Notes - January 8, 2020 Page 1 of6",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/2020-01-08%20Council%20Meeting%20Approved%20Minutes.pdf
312,2021-04-07,US 41 Landscape Improvements RFB 2021-02,Coconut Road,"Coconut Road, Estero, FL",26.3980991,-81.8099138,representative_linear_or_area_point,0.7,nominatim,"Coconut Road, Residences at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"US 41 Landscape Improvements RFB 2021-02. Action: Approved award of Request for Bids No. RFB 2021-02, US 41 Landscape Improvements Broadway East to Vintage Parkway and Coconut Road to Fountain Lakes Boulevard to P & T Lawn and Tractor Service, Inc. at a Grand Total Cost of $118,075, approve a contingency fund amount of $11,800 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract and any...",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/04072021%20minutes.pdf
670,2020-07-08,Approved Supplemental Task Authorization (STA)-14 under CN 2020-01 Miscellaneous Professio,Coconut Road,"Coconut Road, Estero, FL",26.3980991,-81.8099138,representative_linear_or_area_point,0.7,nominatim,"Coconut Road, Residences at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Approved Supplemental Task Authorization (STA)-14 under CN 2020-01 Miscellaneous Professional Services to Johnson Engineering, Inc.to perform a suite of design services for the Coconut Road Improvements Study, authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council, and adopt Resolution No. 2020-11 for Fiscal Year 2019-2020 budget amendment",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/07082020%20Council%20Meeting%20Minutes.pdf
1371,2019-12-04,"Consider First Reading of Ordinance No. 2019-30 for Voluntary Annexation of 10 Acre Property At 4528, 4406 And 4410 Coconut Road, and Set Second Reading for January 8, 2020 Ordinance No. 2019-30 An Ordinance of the Village ofEstero, Annexing Prope...",Coconut Road,"Coconut Road, Estero, FL",26.3980991,-81.8099138,representative_linear_or_area_point,0.7,nominatim,"Coconut Road, Residences at Coconut Point, Shadow Wood, Estero, Lee County, Florida, 34136, United States",supported,exact_or_alias,"Consider First Reading of Ordinance No. 2019-30 for Voluntary Annexation of 10 Acre Property At 4528, 4406 And 4410 Coconut Road, and Set Second Reading for January 8, 2020 Ordinance No. 2019-30 An Ordinance of the Village ofEstero, Annexing Property Loca. Action: Passed first reading of Ordinance No. 2019-30 for voluntary annexation of 10 acre property at 4528, 4406 and 4410 Coconut Road and set second reading/hearing for January 8, 2020",https://raw.githubusercontent.com/EagleGIS-FGCU/EagleGIS/script/pdfs/20191204%20Council%20Meeting%20Approved%20Minutes.pdf
