item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
906,196,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-17 and set second reading and public hearing for November 16, 20"
907,196,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance No. 2022
908,196,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Approved continuance of Ordinance 2022-13 until the November 16, 2022 Village Council Agenda"
909,196,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2022-14 with the addition that the applicant will modify the proposed white color to a white tone acceptable to the Village staff
912,197,Administrative,True,,No location name/address matched,"Approved motion to permit Councilmember Wilson and Vice Mayor McLain to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
913,197,Administrative,True,,No location name/address matched,Approved agenda with the addition of a couple of Workshop items
914,197,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2022-33 with the Mill rate 0.75
915,197,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2022
916,198,Administrative,True,,No location name/address matched,Approved agenda
917,198,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
918,198,Vote,True,,No location name/address matched,"Approved Greater Estero Chamber of Commerce approval of financial support of $12,500 remaining balance for Strategic Plans for Future Growth and Impact"
919,198,Resolution,True,,No location name/address matched,Approved Resolution No. 2022
920,198,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2022-11 with conditions including the revision to condition 13 for Option
921,198,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Adopted Ordinance No. 2022-13 as amended by the ""Revised Option"" language in handout dated November 15, 2022"
922,198,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2022
923,199,Administrative,True,,No location name/address matched,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
924,199,Administrative,True,,No location name/address matched,Approved agenda
925,199,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
926,199,Vote,True,,No location name/address matched,Approved initiation of the rezoning process for Village-owned property on the north side of Williams Road
928,199,Resolution,True,,No location name/address matched,Approved Resolution No. 2022
929,199,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 01 to Contract EC 2022-29 to Weston & Sampson to prepare a reclaimed water feasibly study for The Village of Estero for $70,500, approve a $7,100 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing, documents within the scope of the STA on behalf of the Village of Estero Council"
930,199,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 02 to Contract EC 2022-38 to Johnson Engineering to provide water monitoring services for The Village of Estero for $91,776, approve a $8,224 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
931,200,Administrative,True,,No location name/address matched,"Motion to permit Councilmember Ribble to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
932,200,Administrative,True,,No location name/address matched,Approved agenda
933,200,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
935,200,Unknown,False,,No location name/address matched,"Accepted the Village's portion of the Opiod Settlement in the amount of $14,4"
936,201,Administrative,True,,No location name/address matched,"Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
937,201,Administrative,True,,No location name/address matched,Approved agenda
938,201,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
939,201,Ordinance,True,,No location name/address matched,"Passed first reading of Zoning Ordinance 2023-01 and set second reading for February 15, 20"
940,202,Administrative,True,,No location name/address matched,Approved agenda
941,202,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
942,202,Vote,True,,No location name/address matched,Motion passed to authorize Village Manager to take the necessary actions to demolish the residential structure and convey salvaged elements to third parties in the Village's best interests
